Date,Price,Open,High,Low,Vol.,Change %
"Jul 10, 2014",6672.37,6718.04,6724.8,6643.62,764.87M,-0.68
"Jul 09, 2014",6718.04,6738.45,6740.82,6692.77,601.51M,-0.3
"Jul 08, 2014",6738.45,6823.51,6831.02,6738.45,660.68M,-1.25
"Jul 07, 2014",6823.51,6866.05,6866.37,6817.6,387.94M,-0.62
"Jul 04, 2014",6866.05,6865.21,6875.31,6856.35,329.36M,0.01
"Jul 03, 2014",6865.21,6816.37,6866.56,6815.45,523.96M,0.72
"Jul 02, 2014",6816.37,6802.92,6829.49,6796.61,479.50M,0.2
"Jul 01, 2014",6802.92,6743.94,6805.9,6743.94,513.05M,0.87
"Jun 30, 2014",6743.94,6757.77,6777.11,6730.45,614.34M,-0.2
"Jun 27, 2014",6757.77,6735.12,6767.63,6735.12,516.99M,0.34
"Jun 26, 2014",6735.12,6733.62,6753.25,6701.59,902.55M,0.02
"Jun 25, 2014",6733.62,6787.07,6787.07,6716.35,585.45M,-0.79
"Jun 24, 2014",6787.07,6800.56,6824.45,6776.8,570.13M,-0.2
"Jun 23, 2014",6800.56,6825.2,6829.76,6785.83,466.64M,-0.36
"Jun 20, 2014",6825.20,6808.11,6840.62,6791.2,1.02B,0.25
"Jun 19, 2014",6808.11,6778.56,6837.57,6778.56,563.40M,0.44
"Jun 18, 2014",6778.56,6766.77,6799.59,6766.77,511.30M,0.17
"Jun 17, 2014",6766.77,6754.64,6774.87,6736.11,572.51M,0.18
"Jun 16, 2014",6754.64,6777.85,6779.4,6748.04,568.44M,-0.34
"Jun 13, 2014",6777.85,6843.11,6843.11,6758.15,640.61M,-0.95
"Jun 12, 2014",6843.11,6838.87,6853.18,6827.03,527.38M,0.06
"Jun 11, 2014",6838.87,6873.55,6873.55,6825.24,675.33M,-0.5
"Jun 10, 2014",6873.55,6875,6875.24,6835.8,534.39M,-0.02
"Jun 09, 2014",6875.00,6858.21,6878.96,6857.7,388.13M,0.24
"Jun 06, 2014",6858.21,6813.49,6862.91,6813.49,766.31M,0.66
"Jun 05, 2014",6813.49,6818.63,6847,6795.27,626.57M,-0.08
"Jun 04, 2014",6818.63,6836.3,6840.6,6800.1,560.72M,-0.26
"Jun 03, 2014",6836.30,6864.1,6865.38,6817.96,504.99M,-0.41
"Jun 02, 2014",6864.10,6844.51,6874.38,6844.51,573.72M,0.29
"May 30, 2014",6844.51,6871.29,6874.33,6831.99,1.17B,-0.39
"May 29, 2014",6871.29,6851.22,6882.14,6848.06,403.37M,0.29
"May 28, 2014",6851.22,6844.94,6855.83,6833.61,577.49M,0.09
"May 27, 2014",6844.94,6815.75,6857.1,6815.37,585.49M,0.43
"May 23, 2014",6815.75,6820.56,6825.53,6793.47,485.85M,-0.07
"May 22, 2014",6820.56,6821.04,6846.57,6810.19,564.13M,-0.01
"May 21, 2014",6821.04,6802,6821.04,6782.8,733.75M,0.28
"May 20, 2014",6802.00,6844.55,6848.36,6792.51,680.77M,-0.62
"May 19, 2014",6844.55,6855.81,6862.2,6804.31,744.48M,-0.16
"May 16, 2014",6855.81,6840.89,6855.94,6813.5,985.98M,0.22
"May 15, 2014",6840.89,6878.49,6894.88,6821.66,896.97M,-0.55
"May 14, 2014",6878.49,6873.08,6880.07,6854.02,529.68M,0.08
"May 13, 2014",6873.08,6851.75,6877.39,6845.95,631.55M,0.31
"May 12, 2014",6851.75,6814.57,6851.75,6814.57,565.08M,0.55
"May 09, 2014",6814.57,6839.25,6839.42,6805.39,617.68M,-0.36
"May 08, 2014",6839.25,6796.44,6840.37,6796.44,818.48M,0.63
"May 07, 2014",6796.44,6798.56,6799.34,6766.84,768.89M,-0.03
"May 06, 2014",6798.56,6822.42,6828.62,6785.32,732.62M,-0.35
"May 02, 2014",6822.42,6808.87,6838.17,6798.61,746.45M,0.2
"May 01, 2014",6808.87,6780.03,6811.64,6773.69,648.19M,0.43
"Apr 30, 2014",6780.03,6769.91,6794.88,6748.76,773.11M,0.15
"Apr 29, 2014",6769.91,6700.16,6769.91,6700.1,674.49M,1.04
"Apr 28, 2014",6700.16,6685.69,6720.33,6682.9,652.39M,0.22
"Apr 25, 2014",6685.69,6702.85,6704.37,6657.3,578.70M,-0.26
"Apr 24, 2014",6703.00,6674.74,6724.58,6667.65,616.11M,0.42
"Apr 23, 2014",6674.74,6681.76,6694.82,6661.42,637.85M,-0.11
"Apr 22, 2014",6681.76,6625.25,6706.19,6625.25,840.73M,0.85
"Apr 17, 2014",6625.25,6584.17,6627.25,6559.35,842.35M,0.62
"Apr 16, 2014",6584.17,6541.61,6596.99,6541.61,686.34M,0.65
"Apr 15, 2014",6541.61,6583.76,6594.24,6534.2,858.94M,-0.64
"Apr 14, 2014",6583.76,6561.7,6583.76,6507.08,979.65M,0.34
"Apr 11, 2014",6561.70,6641.97,6641.97,6538.75,817.95M,-1.21
"Apr 10, 2014",6641.97,6635.61,6688.28,6620.39,670.60M,0.1
"Apr 09, 2014",6635.61,6590.69,6654.05,6590.41,758.99M,0.68
"Apr 08, 2014",6590.69,6622.84,6625.19,6549.75,1.06B,-0.49
"Apr 07, 2014",6622.84,6695.55,6695.55,6614.73,666.07M,-1.09
"Apr 04, 2014",6695.55,6649.14,6706.34,6649.14,876.23M,0.7
"Apr 03, 2014",6649.14,6659.04,6680.78,6638.52,670.68M,-0.15
"Apr 02, 2014",6659.04,6652.61,6672.73,6639.63,971.88M,0.1
"Apr 01, 2014",6652.61,6598.37,6660.27,6598.37,853.49M,0.82
"Mar 31, 2014",6598.37,6615.58,6658.4,6583.09,867.82M,-0.26
"Mar 28, 2014",6615.58,6588.32,6631.48,6585.73,1.00B,0.41
"Mar 27, 2014",6588.32,6605.3,6605.3,6561.39,850.23M,-0.26
"Mar 26, 2014",6605.30,6604.89,6643.58,6601.78,1.43B,0.01
"Mar 25, 2014",6604.89,6520.39,6604.89,6520.39,674.29M,1.3
"Mar 24, 2014",6520.39,6557.17,6568.96,6506.42,762.85M,-0.56
"Mar 21, 2014",6557.17,6542.44,6572.09,6537.89,1.50B,0.23
"Mar 20, 2014",6542.44,6573.13,6573.13,6492.62,795.07M,-0.47
"Mar 19, 2014",6573.13,6605.28,6609.46,6566.85,1.05B,-0.49
"Mar 18, 2014",6605.28,6568.35,6628.2,6534.86,723.56M,0.56
"Mar 17, 2014",6568.35,6527.89,6592.37,6527.87,692.71M,0.62
"Mar 14, 2014",6527.89,6553.78,6553.78,6500.37,847.30M,-0.4
"Mar 13, 2014",6553.78,6620.9,6631.38,6552.46,894.84M,-1.01
"Mar 12, 2014",6620.90,6685.52,6685.52,6598.36,891.94M,-0.97
"Mar 11, 2014",6685.52,6689.45,6718.3,6660.59,868.65M,-0.06
"Mar 10, 2014",6689.45,6712.67,6757,6671.62,820.42M,-0.35
"Mar 07, 2014",6712.67,6788.49,6800.66,6706.38,793.75M,-1.12
"Mar 06, 2014",6788.49,6775.42,6806.62,6770.95,664.69M,0.19
"Mar 05, 2014",6775.42,6823.77,6824.16,6771.5,623.86M,-0.71
"Mar 04, 2014",6823.77,6708.35,6827.22,6708.35,734.14M,1.72
"Mar 03, 2014",6708.35,6809.7,6809.7,6671.89,829.08M,-1.49
"Feb 28, 2014",6809.70,6810.27,6833.82,6785.54,924.58M,-0.01
"Feb 27, 2014",6810.27,6799.15,6819.24,6733.54,845.70M,0.16
"Feb 26, 2014",6799.15,6830.5,6834.09,6785.28,739.00M,-0.46
"Feb 25, 2014",6830.50,6862.73,6866.35,6790.93,1.16B,-0.52
"Feb 24, 2014",6865.86,6838.06,6865.86,6797.83,1.07B,0.41
"Feb 21, 2014",6838.06,6812.99,6859.91,6812.99,1.02B,0.37
"Feb 20, 2014",6812.99,6796.71,6812.99,6732.03,742.46M,0.24
"Feb 19, 2014",6796.71,6796.43,6810.48,6759.86,793.95M,0
"Feb 18, 2014",6796.43,6736,6802.89,6716.64,826.63M,0.9
"Feb 17, 2014",6736.00,6663.62,6745.63,6661.47,630.25M,1.09
"Feb 14, 2014",6663.62,6659.42,6672.21,6646.47,912.78M,0.06
"Feb 13, 2014",6659.42,6675.03,6675.24,6608.09,1.17B,-0.23
"Feb 12, 2014",6675.03,6672.66,6708.17,6669.06,820.07M,0.04
"Feb 11, 2014",6672.66,6591.55,6672.66,6591.55,934.91M,1.23
"Feb 10, 2014",6591.55,6571.68,6597,6565.3,593.69M,0.3
"Feb 07, 2014",6571.68,6558.28,6596.28,6540.81,708.47M,0.2
"Feb 06, 2014",6558.28,6457.89,6566.01,6457.89,815.15M,1.55
"Feb 05, 2014",6457.89,6449.27,6483.73,6423.79,810.17M,0.13
"Feb 04, 2014",6449.27,6465.66,6478.16,6416.72,922.89M,-0.25
"Feb 03, 2014",6465.66,6510.44,6538.3,6459.95,829.89M,-0.69
"Jan 31, 2014",6510.44,6538.45,6548.46,6421.26,751.20M,-0.43
"Jan 30, 2014",6538.45,6544.28,6573.92,6503.25,755.89M,-0.09
"Jan 29, 2014",6544.28,6572.33,6645.23,6482.74,990.21M,-0.43
"Jan 28, 2014",6572.33,6550.66,6590.66,6550.65,675.70M,0.33
"Jan 27, 2014",6550.66,6663.74,6665.39,6539.33,985.29M,-1.7
"Jan 24, 2014",6663.74,6773.28,6784.42,6654.86,844.75M,-1.62
"Jan 23, 2014",6773.28,6826.33,6837.21,6760.63,668.66M,-0.78
"Jan 22, 2014",6826.33,6834.26,6864.87,6821.8,548.74M,-0.12
"Jan 21, 2014",6834.26,6836.73,6867.42,6822.31,618.28M,-0.04
"Jan 20, 2014",6836.73,6829.3,6837.53,6810.62,424.81M,0.11
"Jan 17, 2014",6829.30,6815.42,6840.5,6800,999.74M,0.2
