Date,Price,Open,High,Low,Vol.,Change %
"Sep 11, 2017",4231.76,"4,231.76","4,231.76","4,231.76",0,-4.08
"Sep 08, 2017",4411.58,"4,411.58","4,411.58","4,411.58",0,-4.94
"Sep 07, 2017",4640.97,"4,640.97","4,640.97","4,640.97",0,0.89
"Sep 06, 2017",4600.03,"4,600.03","4,600.03","4,600.03",0,4.22
"Sep 05, 2017",4413.92,"4,413.92","4,413.92","4,413.92",0,-7.89
"Sep 01, 2017",4792.27,"4,792.27","4,792.27","4,792.27",0,1.56
"Aug 31, 2017",4718.81,"4,718.81","4,718.81","4,718.81",0,3.58
"Aug 30, 2017",4555.85,"4,555.85","4,555.85","4,555.85",0,-0.28
"Aug 29, 2017",4568.64,"4,568.64","4,568.64","4,568.64",0,5.86
"Aug 28, 2017",4315.80,"4,315.80","4,315.80","4,315.80",0,-1.21
"Aug 25, 2017",4368.50,"4,368.50","4,368.50","4,368.50",0,3.24
"Aug 24, 2017",4231.35,"4,231.35","4,231.35","4,231.35",0,1.37
"Aug 23, 2017",4174.00,"4,174.00","4,174.00","4,174.00",0,7.59
"Aug 22, 2017",3879.70,"3,879.70","3,879.70","3,879.70",0,-3.17
"Aug 21, 2017",4006.86,"4,006.86","4,006.86","4,006.86",0,-5.2
"Aug 18, 2017",4226.55,"4,455.88","4,455.88","4,226.55",0,-5.15
"Aug 17, 2017",4455.88,"4,455.88","4,455.88","4,455.88",0,8.28
"Aug 16, 2017",4115.25,"4,115.25","4,115.25","4,115.25",0,6.16
"Aug 15, 2017",3876.46,"3,876.46","3,876.46","3,876.46",0,-8.13
"Aug 14, 2017",4219.61,"4,219.61","4,219.61","4,219.61",0,19.25
"Aug 11, 2017",3538.50,"3,538.50","3,538.50","3,538.50",0,2.95
"Aug 10, 2017",3437.26,"3,437.26","3,437.26","3,437.26",0,5.6
"Aug 09, 2017",3255.05,"3,255.05","3,255.05","3,255.05",0,-3.49
"Aug 08, 2017",3372.60,"3,372.60","3,372.60","3,372.60",0,-0.04
"Aug 07, 2017",3373.84,"3,373.84","3,373.84","3,373.84",0,18.18
"Aug 04, 2017",2854.86,"2,854.86","2,854.86","2,854.86",0,4.37
"Aug 03, 2017",2735.45,"2,735.45","2,735.45","2,735.45",0,1.5
"Aug 02, 2017",2695.02,"2,695.02","2,695.02","2,695.02",0,-2.14
"Jul 31, 2017",2754.06,"2,754.06","2,754.06","2,754.06",0,-0.53
"Jul 28, 2017",2768.61,"2,768.61","2,768.61","2,768.61",0,8.32
"Jul 27, 2017",2555.89,"2,555.89","2,555.89","2,555.89",0,2.4
"Jul 26, 2017",2496.06,"2,496.06","2,496.06","2,496.06",0,-3.31
