Date,Price,Open,High,Low,Vol.,Change %
"Jun 05, 2017",5878.12,5881.22,5888.92,5871.09,125.50M,-0.06
"Jun 02, 2017",5881.46,5834.41,5881.46,5825.74,157.72M,1.12
"Jun 01, 2017",5816.51,5804.16,5816.60,5779.89,144.79M,0.48
"May 31, 2017",5788.80,5812.97,5813.26,5762.56,228.65M,-0.10
"May 30, 2017",5794.63,5785.38,5799.98,5781.37,135.40M,0.11
"May 26, 2017",5788.36,5782.17,5790.19,5771.71,120.98M,0.17
"May 25, 2017",5778.37,5748.29,5793.13,5738.82,139.71M,0.84
"May 24, 2017",5730.30,5720.83,5732.57,5705.17,132.82M,0.47
"May 23, 2017",5703.35,5714.94,5716.55,5690.20,144.39M,0.07
"May 22, 2017",5699.40,5662.95,5701.05,5661.59,144.23M,0.85
"May 19, 2017",5651.56,5640.71,5673.63,5640.68,199.15M,0.45
"May 18, 2017",5626.31,5569.81,5645.08,5568.47,187.64M,0.82
"May 17, 2017",5580.55,5673.62,5688.74,5578.16,207.60M,-2.51
"May 16, 2017",5724.44,5715.15,5724.71,5699.41,142.39M,0.35
"May 15, 2017",5704.48,5687.97,5706.61,5683.10,156.53M,0.31
"May 12, 2017",5686.81,5683.58,5687.42,5672.03,135.43M,0.22
"May 11, 2017",5674.22,5662.59,5675.49,5637.40,155.48M,-0.13
"May 10, 2017",5681.68,5681.33,5683.64,5661.44,156.99M,0.06
"May 09, 2017",5678.31,5667.98,5691.21,5664.00,149.96M,0.34
"May 08, 2017",5659.07,5649.18,5659.07,5638.00,155.23M,0.23
"May 05, 2017",5646.09,5640.78,5646.09,5619.60,131.84M,0.35
"May 04, 2017",5626.32,5623.57,5633.49,5606.05,147.07M,0.02
"May 03, 2017",5625.16,5624.88,5629.78,5608.16,164.71M,-0.34
"May 02, 2017",5644.07,5642.41,5645.08,5625.49,157.85M,0.26
"May 01, 2017",5629.63,5602.44,5640.48,5600.31,145.11M,0.83
"Apr 28, 2017",5583.53,5598.47,5600.00,5575.20,195.39M,0.22
"Apr 27, 2017",5571.28,5555.27,5573.26,5551.55,162.71M,0.54
"Apr 26, 2017",5541.09,5553.60,5563.97,5537.99,148.80M,-0.13
"Apr 25, 2017",5548.19,5523.48,5557.93,5521.52,152.60M,0.73
"Apr 24, 2017",5508.03,5503.27,5513.57,5494.46,157.48M,1.21
"Apr 21, 2017",5442.05,5447.27,5450.81,5430.22,160.78M,-0.03
"Apr 20, 2017",5443.53,5422.47,5455.88,5413.31,144.92M,0.81
"Apr 19, 2017",5399.64,5416.30,5431.00,5392.27,138.28M,0.15
"Apr 18, 2017",5391.66,5383.73,5405.54,5377.91,113.38M,-0.14
"Apr 17, 2017",5399.20,5369.21,5399.20,5367.59,111.92M,0.85
"Apr 13, 2017",5353.59,5370.69,5398.99,5353.59,121.14M,-0.44
"Apr 12, 2017",5377.03,5394.61,5399.55,5370.24,137.17M,-0.40
"Apr 11, 2017",5398.40,5413.91,5422.79,5359.14,143.45M,-0.43
"Apr 10, 2017",5421.68,5423.57,5442.71,5406.58,118.10M,0.06
"Apr 07, 2017",5418.37,5420.94,5434.18,5400.08,120.95M,-0.05
"Apr 06, 2017",5420.88,5423.65,5435.06,5407.87,133.50M,0.04
"Apr 05, 2017",5418.52,5447.27,5479.86,5409.04,150.09M,-0.40
"Apr 04, 2017",5440.41,5415.53,5441.34,5415.30,128.46M,0.15
"Apr 03, 2017",5432.20,5440.20,5453.44,5403.31,153.34M,-0.07
"Mar 31, 2017",5436.23,5430.99,5451.50,5427.50,150.89M,-0.06
"Mar 30, 2017",5439.74,5430.31,5446.51,5425.30,109.71M,0.17
"Mar 29, 2017",5430.27,5410.14,5433.36,5405.10,118.70M,0.43
"Mar 28, 2017",5407.21,5371.90,5422.25,5363.29,130.75M,0.61
"Mar 27, 2017",5374.27,5320.96,5383.22,5316.02,137.81M,0.19
"Mar 24, 2017",5363.99,5376.74,5392.28,5345.94,166.79M,0.17
"Mar 23, 2017",5355.14,5356.71,5375.43,5346.30,136.04M,-0.23
"Mar 22, 2017",5367.56,5332.64,5372.27,5327.25,138.37M,0.66
"Mar 21, 2017",5332.53,5433.28,5439.58,5328.71,175.49M,-1.49
"Mar 20, 2017",5413.31,5406.02,5426.47,5400.16,117.76M,0.08
"Mar 17, 2017",5408.76,5413.47,5423.28,5406.81,384.11M,-0.06
"Mar 16, 2017",5412.08,5421.46,5423.66,5399.27,130.54M,-0.08
"Mar 15, 2017",5416.25,5392.48,5426.84,5375.88,151.18M,0.63
"Mar 14, 2017",5382.17,5382.79,5384.88,5360.70,119.14M,-0.23
"Mar 13, 2017",5394.57,5387.73,5396.39,5382.02,139.57M,0.16
"Mar 10, 2017",5385.90,5390.46,5394.66,5364.10,158.12M,0.41
"Mar 09, 2017",5363.98,5355.78,5370.66,5336.08,132.85M,0.08
"Mar 08, 2017",5359.81,5351.35,5375.77,5348.73,137.58M,0.16
"Mar 07, 2017",5351.28,5348.20,5373.26,5341.43,135.71M,-0.17
"Mar 06, 2017",5360.31,5352.61,5368.27,5338.61,136.05M,-0.25
"Mar 03, 2017",5373.48,5355.21,5373.48,5344.48,132.00M,0.19
"Mar 02, 2017",5363.26,5386.34,5387.73,5355.53,143.01M,-0.51
"Mar 01, 2017",5390.99,5368.65,5398.43,5355.38,156.94M,1.14
"Feb 28, 2017",5330.31,5344.18,5347.47,5316.70,174.92M,-0.32
"Feb 27, 2017",5347.55,5330.56,5347.88,5322.14,135.62M,0.08
"Feb 24, 2017",5343.31,5305.23,5343.31,5304.01,147.75M,0.21
"Feb 23, 2017",5332.37,5358.03,5358.53,5309.99,142.76M,-0.37
"Feb 22, 2017",5352.13,5345.18,5354.73,5335.80,138.10M,0.03
"Feb 21, 2017",5350.73,5334.57,5353.16,5330.47,154.40M,0.49
"Feb 17, 2017",5324.72,5295.49,5324.72,5291.70,183.46M,0.45
"Feb 16, 2017",5300.64,5306.38,5316.79,5287.54,151.91M,-0.03
"Feb 15, 2017",5302.39,5266.12,5304.34,5264.44,148.49M,0.59
"Feb 14, 2017",5271.07,5251.36,5271.10,5238.69,149.29M,0.27
"Feb 13, 2017",5256.82,5242.49,5262.42,5241.00,133.12M,0.58
"Feb 10, 2017",5226.69,5219.81,5234.27,5212.84,158.44M,0.28
"Feb 09, 2017",5212.16,5200.17,5221.62,5196.07,156.63M,0.30
"Feb 08, 2017",5196.58,5176.50,5201.57,5168.98,151.24M,0.21
"Feb 07, 2017",5185.88,5178.85,5196.27,5174.34,140.08M,0.35
"Feb 06, 2017",5167.96,5154.18,5167.96,5148.06,134.53M,0.12
"Feb 03, 2017",5161.60,5153.61,5165.47,5147.58,128.65M,0.27
"Feb 02, 2017",5147.70,5141.27,5162.56,5128.76,156.58M,-0.10
"Feb 01, 2017",5152.69,5157.83,5162.46,5128.90,180.50M,0.70
"Jan 31, 2017",5116.77,5107.47,5116.80,5086.33,164.56M,-0.24
"Jan 30, 2017",5129.33,5146.41,5146.88,5098.34,148.59M,-0.75
"Jan 27, 2017",5168.06,5169.49,5172.43,5150.18,159.04M,0.22
"Jan 26, 2017",5156.92,5164.12,5168.20,5148.85,186.33M,0.11
"Jan 25, 2017",5151.47,5132.87,5153.18,5129.00,168.42M,0.99
"Jan 24, 2017",5101.06,5079.61,5108.22,5068.37,146.69M,0.70
"Jan 23, 2017",5065.70,5055.97,5073.24,5035.49,155.91M,0.05
"Jan 20, 2017",5063.20,5070.15,5085.34,5050.02,182.46M,0.24
"Jan 19, 2017",5051.17,5061.10,5078.41,5041.21,144.68M,-0.09
"Jan 18, 2017",5055.85,5050.26,5058.20,5039.18,128.66M,0.22
"Jan 17, 2017",5044.65,5043.07,5053.20,5029.61,137.77M,-0.29
"Jan 13, 2017",5059.51,5047.56,5066.95,5045.92,115.81M,0.36
"Jan 12, 2017",5041.43,5029.28,5044.36,4995.07,115.24M,-0.17
"Jan 11, 2017",5050.21,5033.88,5050.21,5012.65,143.04M,0.30
"Jan 10, 2017",5035.17,5027.50,5049.83,5016.19,140.06M,0.20
"Jan 09, 2017",5024.90,5013.82,5033.32,5009.45,140.37M,0.36
"Jan 06, 2017",5007.08,4973.87,5020.70,4957.82,131.38M,0.85
"Jan 05, 2017",4964.95,4936.35,4967.90,4935.34,140.49M,0.56
"Jan 04, 2017",4937.20,4920.79,4944.74,4919.80,141.13M,0.53
"Jan 03, 2017",4911.33,4900.85,4928.49,4884.52,152.44M,0.98
"Dec 30, 2016",4863.62,4925.36,4927.16,4853.93,147.63M,-1.11
"Dec 29, 2016",4918.28,4923.93,4933.71,4903.28,91.50M,-0.16
"Dec 28, 2016",4926.29,4976.42,4978.43,4922.09,99.57M,-0.80
"Dec 27, 2016",4965.81,4948.92,4992.08,4947.59,86.84M,0.52
"Dec 23, 2016",4940.02,4927.53,4940.04,4922.94,77.21M,0.11
"Dec 22, 2016",4934.39,4948.36,4948.36,4917.33,128.69M,-0.29
"Dec 21, 2016",4948.90,4952.07,4957.45,4938.24,106.37M,-0.10
"Dec 20, 2016",4953.80,4948.34,4961.55,4944.32,122.29M,0.38
"Dec 19, 2016",4934.85,4919.16,4963.00,4911.75,128.92M,0.41
"Dec 16, 2016",4914.86,4945.04,4952.14,4904.38,360.12M,-0.38
"Dec 15, 2016",4933.41,4925.65,4959.90,4919.81,165.26M,0.25
"Dec 14, 2016",4921.22,4943.64,4955.25,4910.76,172.98M,-0.30
"Dec 13, 2016",4935.84,4893.65,4960.48,4890.15,162.84M,1.26
"Dec 12, 2016",4874.30,4878.04,4882.98,4854.27,148.96M,-0.44
"Dec 09, 2016",4895.90,4878.54,4897.24,4877.18,145.40M,0.76
"Dec 08, 2016",4859.19,4849.75,4869.56,4843.04,147.87M,0.15
"Dec 07, 2016",4851.94,4778.86,4854.32,4765.44,185.41M,1.32
"Dec 06, 2016",4788.67,4786.06,4796.58,4769.39,139.28M,0.22
"Dec 05, 2016",4778.14,4762.34,4795.28,4743.53,156.27M,0.82
"Dec 02, 2016",4739.37,4734.38,4759.03,4721.41,166.51M,0.11
"Dec 01, 2016",4734.10,4806.77,4810.44,4723.57,192.25M,-1.59
"Nov 30, 2016",4810.81,4876.30,4880.76,4810.81,224.93M,-1.28
"Nov 29, 2016",4873.21,4859.85,4896.57,4848.89,155.91M,0.33
