Date,Price,Open,High,Low,Vol.,Change %
"Oct 27, 2016",166730.98,166730.98,166730.98,166730.98,3.37M,0.88
"Oct 26, 2016",165275.09,165275.09,165275.09,165275.09,1.62M,0.12
"Oct 25, 2016",165081.59,165081.59,165081.59,165081.59,3.63M,-0.7
"Oct 24, 2016",166245.69,166245.69,166245.69,166245.69,7.56M,0.69
"Oct 21, 2016",165106.56,165106.56,165106.56,165106.56,16.42M,-0.41
"Oct 20, 2016",165793.44,165793.44,165793.44,165793.44,1.42M,-0.52
"Oct 19, 2016",166660.84,166660.84,166660.84,166660.84,1.48M,-0.76
"Oct 18, 2016",167934.06,167934.06,167934.06,167934.06,6.51M,0.27
"Oct 14, 2016",167486.45,167486.45,167486.45,167486.45,699.98K,-0.32
"Oct 13, 2016",168032.19,168032.19,168032.19,168032.19,3.00M,0.37
"Oct 12, 2016",167405.20,167405.2,167405.2,167405.2,10.61M,-0.77
"Oct 11, 2016",168698.33,168698.33,168698.33,168698.33,9.10M,0.58
"Oct 10, 2016",167729.41,167729.41,167729.41,167729.41,974.55K,-0.23
"Oct 07, 2016",168113.61,168113.61,168113.61,168113.61,1.37M,0.91
"Oct 06, 2016",166601.28,166601.28,166601.28,166601.28,4.98M,0.09
"Oct 05, 2016",166445.69,166445.69,166445.69,166445.69,2.89M,-0.37
"Oct 04, 2016",167064.75,167064.75,167064.75,167064.75,1.05M,1.57
"Sep 30, 2016",164482.25,164482.25,164482.25,164482.25,39.99M,0.26
"Sep 29, 2016",164054.64,164054.64,164054.64,164054.64,2.10M,0.58
"Sep 28, 2016",163111.09,163111.09,163111.09,163111.09,1.75M,0.73
"Sep 27, 2016",161932.66,161932.66,161932.66,161932.66,2.83M,-0.87
"Sep 26, 2016",163359.75,163359.75,163359.75,163359.75,1.36M,0.38
"Sep 22, 2016",162745.80,162745.8,162745.8,162745.8,1.70M,-0.23
"Sep 21, 2016",163116.09,163116.09,163116.09,163116.09,3.80M,1.07
"Sep 20, 2016",161382.31,161382.31,161382.31,161382.31,6.66M,0.78
"Sep 19, 2016",160141.08,160141.08,160141.08,160141.08,11.58M,0.56
"Sep 16, 2016",159249.06,159249.06,159249.06,159249.06,51.06M,-0.64
"Sep 15, 2016",160266.81,160266.81,160266.81,160266.81,765.60K,0.56
"Sep 14, 2016",159370.56,159370.56,159370.56,159370.56,3.16M,0.44
"Sep 09, 2016",158673.33,158673.33,158673.33,158673.33,3.08M,-0.73
"Sep 08, 2016",159833.55,159833.55,159833.55,159833.55,4.99M,0.33
"Sep 07, 2016",159305.92,159305.92,159305.92,159305.92,3.83M,-0.53
"Sep 06, 2016",160155.55,160155.55,160155.55,160155.55,1.25M,0.14
"Sep 05, 2016",159924.19,159924.19,159924.19,159924.19,601.63K,0.08
"Sep 02, 2016",159796.95,159796.95,159796.95,159796.95,5.66M,-0.32
"Sep 01, 2016",160307.73,160307.73,160307.73,160307.73,4.36M,0.42
"Aug 30, 2016",159629.66,159629.66,159629.66,159629.66,1.92M,0.24
"Aug 29, 2016",159243.59,159243.59,159243.59,159243.59,655.61K,1.23
"Aug 25, 2016",157304.81,157304.81,157304.81,157304.81,1.19M,-0.71
"Aug 24, 2016",158427.63,158427.63,158427.63,158427.63,5.61M,-0.03
"Aug 23, 2016",158472.89,158472.89,158472.89,158472.89,4.16M,-1.84
