Date,Price,Open,High,Low,Vol.,Change %
"Mar 10, 2017",28946.23,29006.00,29076.63,28851.04,16.37K,0.06
"Mar 09, 2017",28929.13,28909.70,28986.72,28815.02,413.87K,0.09
"Mar 08, 2017",28901.94,29021.06,29022.32,28815.48,16.81K,-0.34
"Mar 07, 2017",28999.56,29092.16,29098.17,28957.68,10.01K,-0.17
"Mar 06, 2017",29048.19,28859.21,29070.20,28856.12,12.51K,0.75
"Mar 03, 2017",28832.45,28827.50,28860.13,28716.21,9.60K,-0.03
"Mar 02, 2017",28839.79,29117.38,29145.62,28784.31,11.12K,-0.50
"Mar 01, 2017",28984.49,28849.04,29029.17,28824.17,15.04K,0.84
"Feb 28, 2017",28743.32,28825.19,28876.54,28721.12,11.01K,-0.24
"Feb 27, 2017",28812.88,28910.50,28961.83,28791.19,12.41K,-0.28
"Feb 23, 2017",28892.97,28927.67,29065.31,28860.46,18.97K,0.10
"Feb 22, 2017",28864.71,28822.40,28963.52,28789.30,16.80K,0.36
"Feb 21, 2017",28761.59,28716.70,28801.00,28597.33,8.69K,0.35
"Feb 20, 2017",28661.58,28481.91,28696.53,28419.27,9.25K,0.68
"Feb 17, 2017",28468.75,28670.43,28726.26,28410.91,15.53K,0.59
"Feb 16, 2017",28301.27,28223.85,28327.84,28146.19,9.98K,0.52
"Feb 15, 2017",28155.56,28270.11,28382.32,28102.23,18.41K,-0.65
"Feb 14, 2017",28339.31,28386.12,28393.42,28263.45,12.08K,-0.04
"Feb 13, 2017",28351.62,28450.42,28458.80,28197.38,9.65K,0.06
"Feb 10, 2017",28334.25,28367.17,28456.18,28286.80,14.14K,0.02
"Feb 09, 2017",28329.70,28349.22,28469.48,28152.18,10.51K,0.14
"Feb 08, 2017",28289.92,28386.08,28391.64,28149.08,11.23K,-0.16
"Feb 07, 2017",28335.16,28443.23,28483.41,28239.12,11.13K,-0.37
"Feb 06, 2017",28439.28,28340.39,28487.28,28340.39,10.33K,0.70
"Feb 03, 2017",28240.52,28270.67,28280.58,28127.18,11.10K,0.05
"Feb 02, 2017",28226.61,28167.83,28299.92,28070.81,17.75K,0.30
"Feb 01, 2017",28141.64,27669.08,28159.54,27590.10,18.85K,1.76
"Jan 31, 2017",27655.96,27867.92,27867.92,27624.54,10.95K,-0.70
"Jan 30, 2017",27849.56,27866.80,27947.37,27813.32,8.94K,-0.12
"Jan 27, 2017",27882.46,27761.03,27980.39,27759.48,14.67K,0.63
"Jan 25, 2017",27708.14,27462.83,27736.83,27439.68,12.56K,1.21
"Jan 24, 2017",27375.58,27170.88,27393.35,27140.85,6.95K,0.95
"Jan 23, 2017",27117.34,26990.93,27167.79,26963.58,6.77K,0.31
"Jan 20, 2017",27034.50,27232.69,27264.41,27009.81,9.05K,-1.00
"Jan 19, 2017",27308.60,27253.34,27348.19,27219.89,11.15K,0.19
"Jan 18, 2017",27257.64,27261.76,27422.67,27217.65,9.82K,0.08
"Jan 17, 2017",27235.66,27331.82,27381.43,27179.19,8.39K,-0.19
"Jan 16, 2017",27288.17,27238.35,27335.08,27172.68,13.02K,0.18
"Jan 13, 2017",27238.06,27378.01,27459.75,27143.07,10.53K,-0.03
"Jan 12, 2017",27247.16,27171.66,27278.93,27166.69,12.05K,0.39
"Jan 11, 2017",27140.41,26978.44,27174.87,26978.44,12.36K,0.90
"Jan 10, 2017",26899.56,26811.63,26914.95,26804.17,8.93K,0.65
"Jan 09, 2017",26726.55,26860.81,26860.88,26701.18,6.64K,-0.12
"Jan 06, 2017",26759.23,26929.69,27009.61,26733.33,7.96K,-0.44
"Jan 05, 2017",26878.24,26738.42,26917.21,26738.42,10.08K,0.92
"Jan 04, 2017",26633.13,26677.22,26723.37,26606.06,8.34K,-0.04
"Jan 03, 2017",26643.24,26616.92,26724.40,26488.37,10.11K,0.18
"Jan 02, 2017",26595.45,26711.15,26720.98,26447.06,8.20K,-0.12
"Dec 30, 2016",26626.46,26441.51,26678.60,26406.53,8.91K,0.99
"Dec 29, 2016",26366.15,26429.41,26429.63,26166.67,6.93K,0.59
"Dec 28, 2016",26210.68,26243.19,26415.05,26191.72,8.77K,-0.01
"Dec 27, 2016",26213.44,25815.43,26249.03,25803.19,9.05K,1.57
"Dec 26, 2016",25807.10,25992.41,26008.57,25753.74,5.64K,-0.90
"Dec 23, 2016",26040.70,25959.99,26143.19,25872.38,7.69K,0.24
"Dec 22, 2016",25979.60,26224.07,26248.45,25940.14,7.78K,-1.00
"Dec 21, 2016",26242.38,26368.88,26396.00,26213.51,6.29K,-0.25
"Dec 20, 2016",26307.98,26374.59,26435.56,26241.43,7.46K,-0.25
"Dec 19, 2016",26374.70,26505.66,26505.66,26340.38,7.61K,-0.43
"Dec 16, 2016",26489.56,26548.67,26594.55,26455.21,7.80K,-0.11
